,indice_lote,PreC_VM,CP_VM,Peso_VM,Peso_min,Peso_max,Diametro_VM,Dureza_VM,Diametro_VM,friab
907,52,4,27.16,996.8,989.9,1005,5.61,11.9,21.1,0.0046
908,52,3.92,27.55,990.6,980.8,999.3,5.58,12.2,21.11,0.0046
909,52,3.99,27.35,996.6,988.5,1001.3,5.59,13.1,21.1,0.0046
910,52,4,28.23,990.2,974.9,1010.5,5.58,12.6,21.1,0.0046
911,52,4.51,30.2,986,971.2,998.1,5.57,12.9,21.1,0.0046
912,52,4.08,27.73,997.6,971.2,1019.5,5.61,12.4,21.1,0.0046
913,52,4.12,25.91,1002.5,992.4,1009.7,5.62,12.3,21.11,0.0046
914,52,4.33,28.83,994.3,987.2,1000.3,5.58,12.3,21.11,0.0046
915,52,4.38,28.45,997.7,986.7,1007,5.59,12.3,21.11,0.0046
916,52,4.31,27.18,992.7,972.7,1000.9,5.57,12.6,21.11,0.0046
917,52,4.43,27.12,997.2,981.5,1007.9,5.59,13,21.11,0.0046
918,52,5.01,28.93,993.3,973.9,1007.9,5.57,12.8,21.11,0.0046
919,52,4.62,27.13,994.8,976.9,1008.4,5.56,12.9,21.1,0.0046
920,52,4.62,25.82,994.9,985,1008.5,5.57,12.7,21.1,0.0046
921,52,4.57,27.87,995.9,972.7,1009.7,5.58,12.6,21.11,0.0046
922,53,4.53,30.91,999.1,991.5,1011.7,5.61,14.2,21.1,0.0037
923,53,3.88,30.62,994.1,977.6,1003.9,5.59,13.1,21.11,0.0037
924,53,4.14,31.4,996.2,977.9,1009,5.6,13.4,21.11,0.0037
925,53,4.03,31.15,995.6,986.7,1003.5,5.6,13.1,21.11,0.0037
926,53,4.5,32.7,997.5,972.7,1010.7,5.61,13.3,21.11,0.0037
927,53,4.2,30.17,1000.7,988.3,1008.1,5.62,13.2,21.11,0.0037
928,53,4.45,28.83,1002.2,980.8,1013.9,5.64,12.7,21.11,0.0037
929,53,4.45,28.68,1004.3,975.7,1016.4,5.64,13,21.11,0.0037
930,53,4.26,30.27,998.7,972.7,1016.4,5.61,13.3,21.11,0.0037
931,53,4.88,29.82,1009.4,1002,1014.6,5.63,14.2,21.1,0.0037
932,53,4.73,31.02,995.2,987.4,1004.4,5.58,13.2,21.1,0.0037
933,53,4.58,30.4,990.2,983.4,995.5,5.54,12.8,21.1,0.0037
934,53,4.85,30.99,997.8,984.1,1011.4,5.58,13,21.1,0.0037
935,53,4.92,30.37,1001.2,979.3,1010.6,5.6,13.3,21.1,0.0037
936,53,5.15,30.99,1001.4,981.4,1010.6,5.6,13.2,21.1,0.0037
937,53,5.38,28.24,1007.7,988.9,1015.5,5.63,13,21.11,0.0037
938,53,5.31,27.86,1004.5,987.2,1013.5,5.62,12.8,21.1,0.0037
939,53,5.02,29.91,1000.9,979.3,1015.5,5.6,13.2,21.1,0.0037
940,1,3.65,25.76,1013.7,1003.6,1027.6,5.64,9.1,21.11,0.0025
941,1,3.51,25.76,999.4,975.9,1019.9,5.65,6.4,21.11,0.0025
942,1,4.29,27.36,990.1,970.5,1010.3,5.62,6.1,21.11,0.0025
943,1,4.33,26.37,1001.7,981.2,1025,5.66,6.3,21.11,0.0025
944,1,4.08,24.95,995.6,971.6,1014.1,5.64,6.2,21.11,0.0025
945,1,4.77,26.6,1002.7,984.3,1022.4,5.67,6.3,21.11,0.0025
946,1,4.18,24.55,1005.3,985.5,1030,5.67,6.2,21.11,0.0025
947,1,5.08,28.56,1004.8,977.2,1021.4,5.66,6.3,21.11,0.0025
948,1,4.99,28.51,1007.5,991.9,1025.4,5.68,6.4,21.11,0.0025
949,1,4.43,26.93,1002.3,970.5,1030,5.65,6.6,21.11,0.0025
950,1,7.44,36.4,1015.7,1006.2,1024.9,5.69,7.8,21.11,0.0025
951,1,6.15,32.58,997.2,972.7,1016.6,5.64,6.2,21.11,0.0025
952,1,6.22,32.71,1002.8,976.1,1024.2,5.65,6.1,21.11,0.0025
953,1,6.48,33.44,999.2,976.1,1015.9,5.65,6.1,21.11,0.0025
954,1,6.19,31.98,1001.9,979.1,1017.5,5.66,6.1,21.11,0.0025
955,1,5.84,30.59,1005.5,982.4,1022,5.68,6.3,21.11,0.0025
956,1,6.24,32.41,997.7,973.7,1015.9,5.65,6.1,21.11,0.0025
957,1,5.98,30.87,994.2,970.8,1017.2,5.63,5.9,21.11,0.0025
958,1,6.11,32.02,1006.1,983.1,1023,5.67,6.2,21.11,0.0025
959,1,6.11,32.11,1002.3,970.8,1024.9,5.66,6.3,21.11,0.0025
960,4,6.36,44.07,1002.7,992.1,1012.1,5.61,10,21.1,0.0068
961,4,4.19,37.68,999.2,981.6,1011.9,5.64,8.5,21.1,0.0068
962,4,4.17,40.27,1003,989.1,1020.7,5.66,8.1,21.1,0.0068
963,4,3.41,39.1,995.6,982,1018.5,5.63,8,21.1,0.0068
964,4,3.91,39.64,992.2,977.3,1014.9,5.63,8.5,21.1,0.0068
965,4,3.57,37.84,998.3,983.2,1019.3,5.64,8,21.1,0.0068
966,4,3.61,39.3,994.8,983.3,1019,5.62,8,21.1,0.0068
967,4,3.93,38.4,998,977.3,1020.7,5.63,8.4,21.1,0.0068
968,4,6.46,37.13,1013.1,1001,1022,5.7,9.7,21.11,0.0068
969,4,6.2,36.24,1002.8,988.1,1016.9,5.67,8.5,21.11,0.0068
970,4,5.42,36.52,1001.4,988.9,1018.1,5.69,8.1,21.11,0.0068
971,4,5.79,38.42,996.7,975,1013.4,5.67,7.8,21.11,0.0068
972,4,5.82,37.14,1001.2,978.2,1019.7,5.68,8.3,21.11,0.0068
973,4,5.93,38.08,1012.5,995.9,1031.2,5.73,8,21.11,0.0068
974,4,5.43,36.12,994.5,973.3,1015.1,5.65,8.4,21.11,0.0068
975,4,5.77,36.58,1003.1,973.3,1031.2,5.68,8.4,21.11,0.0068
976,31,9.36,60.62,1003.3,995.9,1010.3,5.59,7.4,21.1,0.0074
977,31,8.56,59.63,995.7,986.7,1004.7,5.56,7.2,21.1,0.0074
978,31,9.15,59.96,1002.4,990.1,1012.3,5.59,7.5,21.1,0.0074
979,31,9.49,59.74,1000.8,992.9,1008,5.59,7.3,21.1,0.0074
980,31,10.26,58.75,1010.5,1000.9,1022.6,5.63,7.7,21.1,0.0074
981,31,10.99,54.07,1015.1,1003.2,1024,5.65,7.8,21.1,0.0074
982,31,10.75,51.22,1010.9,1001.6,1020,5.63,7.5,21.1,0.0074
983,31,10.75,50.97,1012.2,1004,1021.1,5.63,7.6,21.1,0.0074
984,31,10.83,51.55,1006.8,998.4,1013.3,5.62,7.4,21.1,0.0074
985,31,10.52,50.93,1004.1,995.7,1013.3,5.62,7.7,21.1,0.0074
986,31,10.52,51.47,1006.2,998.5,1017.8,5.61,7.6,21.1,0.0074
987,31,10.05,50.58,1006.8,999.2,1018.2,5.61,7.4,21.1,0.0074
988,31,9.98,51.18,1005.1,998.7,1015.7,5.61,7.5,21.1,0.0074
989,31,10.02,51.32,1003.5,996.3,1012.3,5.6,7.3,21.1,0.0074
990,31,9.62,50.61,1003.3,996,1016.3,5.61,7.6,21.1,0.0074
991,31,9.92,51.47,1001.6,994.2,1011.9,5.61,7.3,21.1,0.0074
992,31,9.68,50.4,1004.6,997.5,1012.3,5.62,7.6,21.1,0.0074
993,31,9.99,51.11,1003.4,996.1,1013.7,5.6,7.3,21.1,0.0074
994,31,9.99,53.18,1005.3,986.7,1024,5.61,7.5,21.1,0.0074
995,31,10.39,56.05,1008.1,1002.3,1014.4,5.62,8.1,21.07,0.0074
996,31,10.28,56,1004.8,994.7,1011.4,5.59,8.1,21.07,0.0074
997,31,10.44,56.36,1004.6,999.4,1010.7,5.62,7.4,21.07,0.0074
998,31,10.62,55.95,1007.5,1001.2,1015.6,5.63,7.6,21.07,0.0074
999,31,11.38,54.87,1017,1005.8,1024.9,5.66,7.8,21.07,0.0074
1000,31,11.07,51,1010.5,1005.6,1022.5,5.64,7.6,21.07,0.0074
1001,31,10.73,49.2,1005.8,997.6,1012.1,5.62,7.6,21.07,0.0074
1002,31,10.85,49.56,1007.2,999.2,1012.8,5.62,7.9,21.07,0.0074
1003,31,11.14,50.04,1006,1000.4,1013.2,5.63,7.6,21.07,0.0074
1004,31,11.29,50.52,1007.8,998.7,1013.4,5.63,7.7,21.07,0.0074
1005,31,11.23,50.17,1006.5,996.5,1013.1,5.63,7.9,21.07,0.0074
1006,31,11.16,50.13,1010.8,1004.8,1017,5.65,8,21.07,0.0074
1007,31,10.68,50.05,1003,996.8,1011.3,5.62,7.6,21.07,0.0074
1008,31,10.51,49.81,1002.6,996,1009.3,5.61,7.7,21.07,0.0074
1009,31,10.66,50.17,1005,1000.2,1010.2,5.62,7.6,21.07,0.0074
1010,31,10.61,50.08,1001.7,995.8,1007.2,5.61,7.7,21.07,0.0074
1011,31,10.52,49.89,1000.2,994.1,1006.1,5.6,7.3,21.07,0.0074
1012,31,10.62,50.17,1005.1,999.4,1015.3,5.62,7.4,21.07,0.0074
1013,31,10.71,51.13,1006.4,994.1,1024.9,5.62,7.7,21.07,0.0074
1014,2,4.12,31.54,1003.6,993.2,1025,5.63,6.5,21.1,0.0038
1015,2,3.99,30.78,998.1,987.1,1012,5.61,6.5,21.1,0.0038
1016,2,4.2,32.75,1002.3,993.4,1015.5,5.62,6.6,21.1,0.0038
1017,2,5.28,31.89,999.9,983.8,1023.9,5.63,6.1,21.1,0.0038
1018,2,5.36,32.15,996.5,978.8,1014.7,5.62,6,21.1,0.0038
1019,2,5.27,32.37,994.1,980,1024.2,5.61,6,21.1,0.0038
1020,2,5.26,32,998.2,984.6,1028.4,5.62,6.1,21.1,0.0038
1021,2,4.59,28.26,1001,980.8,1032.8,5.65,6.2,21.1,0.0038
1022,2,4.78,31.8,999.2,978.8,1032.8,5.62,6.2,21.1,0.0038
1023,2,5.97,35.88,1005.5,988.8,1023.8,5.65,6.6,21.1,0.0038
1024,2,5.94,36.71,998.7,988.1,1018.5,5.62,6.8,21.1,0.0038
1025,2,6.01,37.59,994.7,984.5,1007.8,5.61,6.7,21.1,0.0038
1026,2,5.04,35.64,997.2,979.5,1021.6,5.62,6.5,21.1,0.0038
1027,2,5.58,37.95,992.7,976.7,1016.5,5.61,6.4,21.1,0.0038
1028,2,5.07,35.78,992.1,971.2,1016,5.61,6.3,21.1,0.0038
1029,2,5.12,35.7,988.8,972.5,1013,5.6,6.2,21.09,0.0038
1030,2,4.66,32.46,991.5,975.5,1017.2,5.61,6.5,21.1,0.0038
1031,2,5.25,35.63,995.1,971.2,1023.8,5.62,6.5,21.1,0.0038
1032,5,5.1,27.87,1008.9,1002,1014.9,5.62,9.9,21.12,0.0025
1033,5,4.86,28.91,992.8,982.7,1008,5.57,9.2,21.12,0.0025
1034,5,4.9,29.51,996.8,986.9,1011.1,5.58,9.4,21.12,0.0025
1035,5,5.1,31.83,990.3,979.9,999.1,5.55,9.3,21.12,0.0025
1036,5,5.44,33,1005.4,993.4,1018.4,5.6,9.6,21.12,0.0025
1037,5,4.7,30.18,995.3,985.6,1004,5.56,9.5,21.12,0.0025
1038,5,4.81,29.31,989.9,983.2,1003.4,5.55,9.1,21.12,0.0025
1039,5,5.48,34.16,1001.9,994.7,1010.3,5.58,10.7,21.12,0.0025
1040,5,5.38,33.26,1009.6,1004.7,1022.7,5.61,10,21.12,0.0025
1041,5,5.24,32.83,1004.3,996.5,1010,5.59,9.7,21.12,0.0025
1042,5,5.33,32.17,1001.5,995.5,1007.9,5.58,9.4,21.12,0.0025
1043,5,5.1,31.09,999.7,979.9,1022.7,5.58,9.6,21.12,0.0025
1044,5,5.83,32.88,992.9,982.5,1011.3,5.57,10,21.11,0.0025
1045,5,6.82,34.76,993,980.3,1010,5.58,9.8,21.11,0.0025
1046,5,7.28,37.18,991.6,978.3,999.9,5.55,9.9,21.11,0.0025
1047,5,7.84,38.07,1016.9,1003,1027.6,5.64,11.1,21.11,0.0025
1048,5,7.28,36.27,1002.8,986.5,1016.9,5.6,10,21.11,0.0025
1049,5,6.07,35.19,992.7,983.5,1001,5.55,10,21.11,0.0025
1050,5,5.99,34.84,1004.8,997.6,1010.7,5.6,10.3,21.11,0.0025
1051,5,6.5,36.44,999.5,989.1,1004.3,5.58,10,21.11,0.0025
1052,5,5.97,34.69,1006,1001.1,1010.3,5.6,10.4,21.11,0.0025
1053,5,5.96,35.29,1001.6,995.2,1009.2,5.6,10.2,21.1,0.0025
1054,5,6.1,35.43,1001.3,993.6,1007.8,5.58,10.1,21.11,0.0025
1055,5,6.31,35.2,1000.3,978.3,1027.6,5.59,10.2,21.11,0.0025
1056,34,6.14,42.46,1007.4,997.8,1013.3,5.65,5.3,21.07,0.007
1057,34,7.15,45.21,1009,1002.9,1018.8,5.65,5.7,21.07,0.007
1058,34,6.84,44.37,1009.9,1000.3,1015.8,5.65,5.4,21.07,0.007
1059,34,6.94,45.25,1008.6,997.2,1012.8,5.65,5.4,21.07,0.007
1060,34,7.69,46.18,1009.4,1002.5,1015.2,5.65,5.3,21.07,0.007
1061,34,7.6,45.76,1008.8,1003,1014.3,5.65,5.4,21.07,0.007
1062,34,7.64,46.15,1007,996.4,1014.3,5.64,5.7,21.06,0.007
1063,34,7.65,46.16,1007.5,1001.5,1014.5,5.64,5.5,21.06,0.007
1064,34,7.57,45.72,1004.8,998.1,1011.6,5.64,5.8,21.06,0.007
1065,34,7.86,46.3,1005,995.5,1013.5,5.64,5.7,21.06,0.007
1066,34,7.81,46.1,1004.2,995.4,1009.8,5.63,6,21.06,0.007
1067,34,7.55,45.86,1007.4,995.4,1018.8,5.65,5.5,21.07,0.007
1068,34,6.14,42.98,1011.7,1002.6,1019.1,5.68,5.4,21.07,0.007
1069,34,6.55,43.12,1006.8,1000.6,1020.1,5.64,5.3,21.07,0.007
1070,34,6.56,43.51,1014.3,1007.9,1021.3,5.67,5.4,21.07,0.007
1071,34,6.47,45.03,1007.8,998.1,1014.7,5.64,5.3,21.07,0.007
1072,34,7.52,45.65,1010,1004.6,1017.4,5.65,5.4,21.07,0.007
1073,34,7.52,46.03,1007.6,999.7,1014.6,5.64,5.4,21.06,0.007
1074,34,7.65,46.65,1005.2,999.8,1011.2,5.63,5.5,21.06,0.007
1075,34,7.45,46.03,1006.4,996.6,1013.9,5.63,5.6,21.06,0.007
1076,34,7.46,46.1,998.8,992.4,1009,5.61,5.6,21.07,0.007
1077,34,7.49,46.24,1004.6,998.9,1010.4,5.62,5.7,21.07,0.007
1078,34,7.61,46.72,998.8,991.5,1005.3,5.6,5.9,21.07,0.007
1079,34,7.28,45.48,1006.5,991.5,1021.3,5.64,5.5,21.07,0.007
1080,35,5.19,34.32,1001.9,989,1014.3,5.65,5.8,21.11,0.0065
1081,35,6.47,40.28,1007.7,997.7,1019.9,5.67,5.8,21.1,0.0065
1082,35,6.24,38.58,1001.4,992.1,1010.6,5.64,5.9,21.1,0.0065
1083,35,6.36,39.51,1001.1,991.1,1011.7,5.64,5.7,21.1,0.0065
1084,35,6.38,42.89,999.6,984.2,1013.8,5.62,5.7,21.1,0.0065
1085,35,6.45,43.75,1002.3,989.2,1011.8,5.64,5.7,21.1,0.0065
1086,35,6.53,43.68,993.5,977.4,1010.3,5.61,5.7,21.1,0.0065
1087,35,6.76,45.11,999.4,981.8,1016.1,5.64,5.6,21.1,0.0065
1088,35,6.42,42.18,1000.8,977.4,1019.9,5.64,5.7,21.1,0.0065
1089,35,5.96,32.76,992.1,982.3,1002.8,5.64,5.6,21.11,0.0065
1090,35,7.25,35.96,994.6,981.3,1006.3,5.63,5.5,21.1,0.0065
1091,35,7.1,35.71,1003.1,993.5,1019.1,5.66,5.7,21.1,0.0065
1092,35,7.33,36.81,997.8,984.6,1011.9,5.64,5.7,21.1,0.0065
1093,35,7.51,39.98,998.9,982.3,1012.7,5.64,5.8,21.1,0.0065
1094,35,7.7,41.02,1006.5,992.3,1022.2,5.67,5.9,21.1,0.0065
1095,35,8.04,41.93,1002.4,983.9,1026,5.65,5.6,21.1,0.0065
1096,35,7.66,40.97,997.8,974.9,1013.7,5.64,5.7,21.1,0.0065
1097,35,7.53,39.19,999.2,974.9,1026,5.65,5.7,21.1,0.0065
